hook,source,passed,detail
H1_retarded_target,d5:r240:peven:b2,yes,target=d5:r231:peven:b2 expected=d5:r231:peven:b2
H1_retarded_window_identity,d5:r240:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r240:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r240:peven:b2,yes,y=10
H1_retarded_target,d5:r241:podd:b0,yes,target=d5:r235:peven:b2 expected=d5:r235:peven:b2
H1_retarded_window_identity,d5:r241:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r241:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r241:podd:b0,yes,y=10
H1_retarded_target,d5:r241:peven:b1,yes,target=d5:r235:peven:b2 expected=d5:r235:peven:b2
H1_retarded_window_identity,d5:r241:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r241:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r241:peven:b1,yes,y=10
H1_retarded_target,d5:r241:peven:b2,yes,target=d5:r235:peven:b2 expected=d5:r235:peven:b2
H1_retarded_window_identity,d5:r241:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r241:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r241:peven:b2,yes,y=10
H1_retarded_target,d5:r242:podd:b0,yes,target=d5:r239:peven:b2 expected=d5:r239:peven:b2
H1_retarded_window_identity,d5:r242:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r242:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r242:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r242:podd:b0,yes,3c+1=1942 2a=1942
H2_direct_child_mod3,d5:r242:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r242:podd:b0,yes,target=d5:r161:podd:b0 expected=d5:r161:podd:b0
H2_direct_window_le_target,d5:r242:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r242:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r242:podd:b0,yes,y=10
H1_retarded_target,d5:r242:peven:b1,yes,target=d5:r239:peven:b2 expected=d5:r239:peven:b2
H1_retarded_window_identity,d5:r242:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r242:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r242:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r242:peven:b1,yes,3c+1=484 2a=484
H2_direct_child_mod3,d5:r242:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r242:peven:b1,yes,target=d5:r161:podd:b0 expected=d5:r161:podd:b0
H2_direct_window_le_target,d5:r242:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r242:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r242:peven:b1,yes,y=10
H1_retarded_target,d5:r242:peven:b2,yes,target=d5:r239:peven:b2 expected=d5:r239:peven:b2
H1_retarded_window_identity,d5:r242:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r242:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r242:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r242:peven:b2,yes,3c+1=3400 2a=3400
H2_direct_child_mod3,d5:r242:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r242:peven:b2,yes,target=d5:r161:podd:b0 expected=d5:r161:podd:b0
H2_direct_window_le_target,d5:r242:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r242:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r242:peven:b2,yes,y=10
H4_sterile_integrality,d5:r5:podd:b0,yes,3c+1=10 2a=10
H4_sterile_child_mod3,d5:r5:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r5:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r5:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r5:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r5:peven:b1,yes,3c+1=1468 2a=1468
H4_sterile_child_mod3,d5:r5:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r5:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r5:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r5:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r5:peven:b2,yes,3c+1=4384 2a=4384
H4_sterile_child_mod3,d5:r5:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r5:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r5:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r5:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r14:podd:b0,yes,3c+1=1486 2a=1486
H4_sterile_child_mod3,d5:r14:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r14:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r14:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r14:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r14:peven:b1,yes,3c+1=28 2a=28
H4_sterile_child_mod3,d5:r14:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r14:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r14:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r14:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r14:peven:b2,yes,3c+1=2944 2a=2944
H4_sterile_child_mod3,d5:r14:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r14:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r14:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r14:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r23:podd:b0,yes,3c+1=46 2a=46
H4_sterile_child_mod3,d5:r23:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r23:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r23:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r23:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r23:peven:b1,yes,3c+1=4420 2a=4420
H4_sterile_child_mod3,d5:r23:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r23:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r23:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r23:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r23:peven:b2,yes,3c+1=1504 2a=1504
H4_sterile_child_mod3,d5:r23:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r23:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r23:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r23:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r32:podd:b0,yes,3c+1=1522 2a=1522
H4_sterile_child_mod3,d5:r32:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r32:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r32:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r32:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r32:peven:b1,yes,3c+1=2980 2a=2980
H4_sterile_child_mod3,d5:r32:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r32:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r32:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r32:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r32:peven:b2,yes,3c+1=64 2a=64
H4_sterile_child_mod3,d5:r32:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r32:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r32:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r32:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r41:podd:b0,yes,3c+1=82 2a=82
H4_sterile_child_mod3,d5:r41:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r41:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r41:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r41:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r41:peven:b1,yes,3c+1=1540 2a=1540
H4_sterile_child_mod3,d5:r41:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r41:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r41:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r41:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r41:peven:b2,yes,3c+1=4456 2a=4456
H4_sterile_child_mod3,d5:r41:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r41:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r41:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r41:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r50:podd:b0,yes,3c+1=1558 2a=1558
H4_sterile_child_mod3,d5:r50:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r50:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r50:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r50:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r50:peven:b1,yes,3c+1=100 2a=100
H4_sterile_child_mod3,d5:r50:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r50:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r50:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r50:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r50:peven:b2,yes,3c+1=3016 2a=3016
H4_sterile_child_mod3,d5:r50:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r50:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r50:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r50:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r59:podd:b0,yes,3c+1=118 2a=118
H4_sterile_child_mod3,d5:r59:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r59:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r59:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r59:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r59:peven:b1,yes,3c+1=4492 2a=4492
H4_sterile_child_mod3,d5:r59:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r59:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r59:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r59:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r59:peven:b2,yes,3c+1=1576 2a=1576
H4_sterile_child_mod3,d5:r59:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r59:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r59:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r59:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r68:podd:b0,yes,3c+1=1594 2a=1594
H4_sterile_child_mod3,d5:r68:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r68:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r68:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r68:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r68:peven:b1,yes,3c+1=3052 2a=3052
H4_sterile_child_mod3,d5:r68:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r68:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r68:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r68:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r68:peven:b2,yes,3c+1=136 2a=136
H4_sterile_child_mod3,d5:r68:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r68:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r68:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r68:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r77:podd:b0,yes,3c+1=154 2a=154
H4_sterile_child_mod3,d5:r77:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r77:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r77:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r77:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r77:peven:b1,yes,3c+1=1612 2a=1612
H4_sterile_child_mod3,d5:r77:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r77:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r77:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r77:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r77:peven:b2,yes,3c+1=4528 2a=4528
H4_sterile_child_mod3,d5:r77:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r77:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r77:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r77:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r86:podd:b0,yes,3c+1=1630 2a=1630
H4_sterile_child_mod3,d5:r86:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r86:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r86:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r86:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r86:peven:b1,yes,3c+1=172 2a=172
H4_sterile_child_mod3,d5:r86:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r86:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r86:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r86:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r86:peven:b2,yes,3c+1=3088 2a=3088
H4_sterile_child_mod3,d5:r86:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r86:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r86:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r86:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r95:podd:b0,yes,3c+1=190 2a=190
H4_sterile_child_mod3,d5:r95:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r95:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r95:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r95:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r95:peven:b1,yes,3c+1=4564 2a=4564
H4_sterile_child_mod3,d5:r95:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r95:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r95:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r95:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r95:peven:b2,yes,3c+1=1648 2a=1648
H4_sterile_child_mod3,d5:r95:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r95:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r95:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r95:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r104:podd:b0,yes,3c+1=1666 2a=1666
H4_sterile_child_mod3,d5:r104:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r104:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r104:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r104:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r104:peven:b1,yes,3c+1=3124 2a=3124
H4_sterile_child_mod3,d5:r104:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r104:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r104:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r104:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r104:peven:b2,yes,3c+1=208 2a=208
H4_sterile_child_mod3,d5:r104:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r104:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r104:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r104:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r113:podd:b0,yes,3c+1=226 2a=226
H4_sterile_child_mod3,d5:r113:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r113:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r113:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r113:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r113:peven:b1,yes,3c+1=1684 2a=1684
H4_sterile_child_mod3,d5:r113:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r113:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r113:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r113:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r113:peven:b2,yes,3c+1=4600 2a=4600
H4_sterile_child_mod3,d5:r113:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r113:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r113:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r113:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r122:podd:b0,yes,3c+1=1702 2a=1702
H4_sterile_child_mod3,d5:r122:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r122:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r122:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r122:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r122:peven:b1,yes,3c+1=244 2a=244
H4_sterile_child_mod3,d5:r122:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r122:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r122:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r122:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r122:peven:b2,yes,3c+1=3160 2a=3160
H4_sterile_child_mod3,d5:r122:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r122:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r122:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r122:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r131:podd:b0,yes,3c+1=262 2a=262
H4_sterile_child_mod3,d5:r131:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r131:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r131:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r131:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r131:peven:b1,yes,3c+1=4636 2a=4636
H4_sterile_child_mod3,d5:r131:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r131:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r131:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r131:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r131:peven:b2,yes,3c+1=1720 2a=1720
H4_sterile_child_mod3,d5:r131:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r131:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r131:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r131:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r140:podd:b0,yes,3c+1=1738 2a=1738
H4_sterile_child_mod3,d5:r140:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r140:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r140:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r140:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r140:peven:b1,yes,3c+1=3196 2a=3196
H4_sterile_child_mod3,d5:r140:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r140:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r140:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r140:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r140:peven:b2,yes,3c+1=280 2a=280
H4_sterile_child_mod3,d5:r140:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r140:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r140:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r140:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r149:podd:b0,yes,3c+1=298 2a=298
H4_sterile_child_mod3,d5:r149:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r149:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r149:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r149:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r149:peven:b1,yes,3c+1=1756 2a=1756
H4_sterile_child_mod3,d5:r149:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r149:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r149:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r149:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r149:peven:b2,yes,3c+1=4672 2a=4672
H4_sterile_child_mod3,d5:r149:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r149:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r149:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r149:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r158:podd:b0,yes,3c+1=1774 2a=1774
H4_sterile_child_mod3,d5:r158:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r158:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r158:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r158:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r158:peven:b1,yes,3c+1=316 2a=316
H4_sterile_child_mod3,d5:r158:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r158:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r158:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r158:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r158:peven:b2,yes,3c+1=3232 2a=3232
H4_sterile_child_mod3,d5:r158:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r158:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r158:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r158:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r167:podd:b0,yes,3c+1=334 2a=334
H4_sterile_child_mod3,d5:r167:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r167:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r167:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r167:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r167:peven:b1,yes,3c+1=4708 2a=4708
H4_sterile_child_mod3,d5:r167:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r167:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r167:peven:b1,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r167:peven:b1,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r167:peven:b2,yes,3c+1=1792 2a=1792
H4_sterile_child_mod3,d5:r167:peven:b2,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r167:peven:b2,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r167:peven:b2,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r167:peven:b2,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r176:podd:b0,yes,3c+1=1810 2a=1810
H4_sterile_child_mod3,d5:r176:podd:b0,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r176:podd:b0,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r176:podd:b0,yes,y=9 count=10 expected=10
H4_sterile_Q_exact_count,d5:r176:podd:b0,yes,y=10 count=11 expected=11
H4_sterile_integrality,d5:r176:peven:b1,yes,3c+1=3268 2a=3268
H4_sterile_child_mod3,d5:r176:peven:b1,yes,c_mod3=0
H4_sterile_Q_exact_count,d5:r176:peven:b1,yes,y=8 count=9 expected=9
H4_sterile_Q_exact_count,d5:r176:peven:b1,yes,y=9 count=10 expected=10
